accessed date,accessed datetime,time,time (bin),Day of the month,Day of the Week,Day Name,Weekend,Month,Month Name,SDoH,PHQ9,CAGE-AID,GAD7,Total Websites,SDoH Percentage,PHQ9 Percentage,CAGE-AID Percentage,GAD7 Percentage
2/23/2025,2025-02-23T23:08:14.4920520,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:09:20.0760920,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:14:29.0818650,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:15:04.4062500,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:15:11.4834620,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:16:23.6435310,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:16:32.7081630,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:16:39.4382570,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,3,0,0,0,0
2/23/2025,2025-02-23T23:16:41.7720320,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:16:52.6188590,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:16:54.1496090,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,2,0,0,0,0
2/23/2025,2025-02-23T23:17:18.2327190,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:17:19.6540630,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:17:39.8948080,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:17:45.4357430,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:18:58.8902270,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,2,0,0,0,0
2/23/2025,2025-02-23T23:19:07.1944410,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:19:31.3496210,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:19:38.6127370,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,2,0,0,0,0
2/23/2025,2025-02-23T23:19:48.7295310,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:20:09.0979590,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:20:12.4213270,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:20:28.1351790,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:20:46.7161160,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:20:47.5859680,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:22:35.0563440,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:24:11.2053120,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:34:28.3093590,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:36:35.8962690,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/23/2025,2025-02-23T23:37:26.3822010,23,After 8PM,23,0,Sunday,Yes,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:03:41.0888670,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:03:41.8764560,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:03:42.6210320,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:06:43.4198790,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:06:44.5599150,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:06:45.6987350,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,2,0,0,0,0
2/24/2025,2025-02-24T00:06:46.5665620,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:06:58.8756790,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:07:02.0770200,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:07:30.9454780,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:07:40.4070880,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:07:43.7637900,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:07:46.5912870,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T00:07:46.6028970,0,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:08:44.7698560,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:09:49.7738190,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2/24/2025 1:09:52 AM,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:11:26.3269870,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:11:34.2328020,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:13:16.3223950,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:13:24.3800890,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:13:28.3512060,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:15:54.8461650,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:23:45.1826970,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:23:49.6079680,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:23:58.7664140,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:24:15.2729480,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:24:17.8846430,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:27:09.4470110,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,2,0,0,0,0
2/24/2025,2025-02-24T01:27:14.2924220,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,2,0,0,0,0
2/24/2025,2025-02-24T01:27:16.4468140,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,2,0,0,0,0
2/24/2025,2025-02-24T01:27:33.6587280,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,2,0,0,0,0
2/24/2025,2025-02-24T01:27:48.2335720,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,2,0,0,0,0
2/24/2025,2025-02-24T01:28:19.4230490,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:29:01.6628390,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,2,0,0,0,0
2/24/2025,2025-02-24T01:29:24.9186300,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,2,0,0,0,0
2/24/2025,2025-02-24T01:29:29.9174910,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,2,0,0,0,0
2/24/2025,2025-02-24T01:29:53.4931860,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,2,0,0,0,0
2/24/2025,2025-02-24T01:30:02.8464530,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:30:14.3193600,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:30:20.8299020,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:30:30.3282070,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:30:31.0348090,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:30:38.2112470,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:30:47.3913720,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:30:55.6198210,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:31:12.8322420,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:33:14.7766130,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:33:23.7280700,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:34:46.5857640,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:34:51.3463210,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:49:01.7856120,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:50:15.7796720,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:50:45.7537230,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T01:50:50.1112880,1,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T02:09:49.7078620,2,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T02:17:18.5997190,2,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T03:21:12.2845360,3,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T03:25:12.7481170,3,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T03:25:51.5158220,3,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T03:26:17.5684270,3,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T03:27:31.2763420,3,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T03:28:06.9590580,3,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T03:30:14.3055230,3,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T03:30:17.5766010,3,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T03:30:20.7801550,3,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T03:30:34.2779830,3,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T03:30:38.5702280,3,Before 6AM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T18:17:10.7868550,18,12PM to 8PM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T18:17:12.8261940,18,12PM to 8PM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T18:17:27.6515730,18,12PM to 8PM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T18:17:44.3710450,18,12PM to 8PM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/24/2025,2025-02-24T18:17:49.0028360,18,12PM to 8PM,24,1,Monday,No,2,February,0,0,0,0,1,0,0,0,0
2/25/2025,2025-02-25T01:10:02.7185570,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:10:05.8020260,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,1,0,0,0,0
2/25/2025,2025-02-25T01:10:05.8195610,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,1,0,0,0,0
2/25/2025,2025-02-25T01:11:52.9541660,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,5,0,0,0,0
2/25/2025,2025-02-25T01:30:59.6890960,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:31:00.5708410,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:31:09.8760350,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:31:34.0098310,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,1,0,0,0,0
2/25/2025,2025-02-25T01:34:04.4343130,1,Before 6AM,25,2,Tuesday,No,2,February,2,0,0,0,5,0.4,0,0,0
2/25/2025,2025-02-25T01:35:27.2044430,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,1,0,2,0,0,0.5,0
2/25/2025,2025-02-25T01:36:03.3754710,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:36:08.1362610,1,Before 6AM,25,2,Tuesday,No,2,February,1,0,0,1,2,0.5,0,0,0.5
2/25/2025,2025-02-25T01:36:15.1150620,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:36:24.0644280,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,3,0,0,0,0
2/25/2025,2025-02-25T01:36:43.7472600,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,4,0,0,0,0
2/25/2025,2025-02-25T01:36:46.4701480,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:36:50.4811260,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:38:32.1016170,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:38:34.8329550,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:38:37.4887620,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:38:40.1188520,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:38:41.4759390,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:40:10.8411210,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:44:20.7987430,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:45:35.2617590,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:49:22.6714680,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,3,0,0,0,0
2/25/2025,2025-02-25T01:50:00.7748270,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,1,0,0,0,0
2/25/2025,2025-02-25T01:51:07.8735420,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T01:51:46.9473240,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,1,0,0,0,0
2/25/2025,2025-02-25T01:52:05.6417400,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,1,0,0,0,0
2/25/2025,2025-02-25T01:52:11.0024560,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,1,0,0,0,0
2/25/2025,2025-02-25T01:55:33.0352090,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,1,0,0,0,0
2/25/2025,2025-02-25T01:55:33.8805040,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,1,0,0,0,0
2/25/2025,2025-02-25T01:55:34.7158190,1,Before 6AM,25,2,Tuesday,No,2,February,0,0,0,0,1,0,0,0,0
2/25/2025,2025-02-25T20:28:58.5381520,20,12PM to 8PM,25,2,Tuesday,No,2,February,0,0,0,0,2,0,0,0,0
2/25/2025,2025-02-25T20:29:00.1542350,20,12PM to 8PM,25,2,Tuesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:26:32.7292260,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:26:39.1931870,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:27:11.4230030,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:27:14.9043870,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:27:14.9221580,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:27:24.6546230,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,3,0,0,0,0
2/26/2025,2025-02-26T01:27:29.4199280,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,4,0,0,0,0
2/26/2025,2025-02-26T01:27:33.7627920,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:27:56.4921470,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:28:08.1862340,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:28:19.0446600,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:28:21.6981570,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:29:04.3845660,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:29:04.4300840,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:29:12.6334680,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:29:38.3468040,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:29:40.0982950,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:30:32.4135160,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:31:59.5850090,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:32:19.6477380,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:32:39.9849840,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:33:29.5491250,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:33:37.8633210,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:34:01.6504020,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:34:17.7364890,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:34:28.7443910,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:35:13.9613920,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:35:21.8077960,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:35:31.0486050,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:35:49.7691670,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:35:53.5748190,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
