accessed date,accessed datetime,time,time (bin),Day of the month,Day of the Week,Day Name,Weekend,Month,Month Name,SDoH,PHQ9,CAGE-AID,GAD7,Total Websites,SDoH Percentage,PHQ9 Percentage,CAGE-AID Percentage,GAD7 Percentage
2/26/2025,2025-02-26T01:35:59.8199400,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:36:46.0795390,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:42:42.0023920,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:42:44.1645920,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:42:50.0241400,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:42:52.7987000,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:43:02.9694790,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:43:05.1922040,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:43:11.4590770,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:43:42.1898990,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:43:49.1232870,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:43:51.3645760,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:43:55.2714360,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:43:58.3910940,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:44:03.1713170,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:44:07.1275670,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:44:26.3122930,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:50:00.2363500,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:50:04.4022740,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:50:09.3915670,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:50:16.0291250,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:50:21.0640260,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:56:12.5335410,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:56:15.8947800,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T01:57:17.8501730,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:57:21.1169330,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:57:29.9902740,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:57:51.4935840,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:58:13.7102320,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:58:23.5761070,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:58:40.2059050,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:58:46.2827060,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:58:52.7816360,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:59:08.7045470,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T01:59:26.8029170,1,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:01:40.0290360,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:01:42.8183150,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:01:49.9803730,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:01:55.9065990,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:01:59.5400880,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:02:16.8841880,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:02:19.4726140,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:02:20.5147120,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:02:25.2552580,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:02:33.7511660,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:02:46.8816200,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:02:50.2486200,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:02:52.4913610,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:02:55.1610360,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:04:05.8527500,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:04:22.8598830,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:04:24.4103830,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:04:54.7798710,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:05:59.5074560,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:06:05.9145650,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:06:41.9083270,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:06:57.3953950,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:07:02.6305700,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T02:07:07.0067990,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:07:36.7306850,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:07:48.5150910,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:08:12.1154140,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:08:26.9726180,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:08:28.9589400,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:08:53.4489530,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:10:09.1947720,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:10:11.0310580,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:10:17.5098160,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:12:12.2126800,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:12:21.6345480,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:12:24.8871370,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T02:12:34.0519920,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:12:38.6961250,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T02:12:52.9818230,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:13:24.3004270,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:13:42.8855500,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:13:58.4455030,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:14:02.4466840,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:14:06.5817100,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:15:16.5592110,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:16:02.3805620,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:19:35.0282240,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:19:37.7407320,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:22:14.1671410,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:25:06.4978610,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:25:14.1340070,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:25:25.0908830,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:48:36.2159300,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:48:37.4004350,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:48:49.9329750,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:48:51.1526660,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:49:25.9995240,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:49:34.3214790,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T02:49:35.7254280,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T02:49:51.9664510,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:49:54.4394590,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:49:55.7903870,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:50:06.3101350,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:50:13.5238230,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:50:16.1101900,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:50:22.8419050,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:50:31.7292090,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:58:28.4816350,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:58:53.9522430,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:59:03.2083980,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:59:14.5074490,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T02:59:39.2837790,2,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T03:03:20.9870650,3,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T03:03:21.0029110,3,Before 6AM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T14:22:20.6171430,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T14:22:33.8537280,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T14:22:43.1408740,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T14:23:20.3221300,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T14:23:21.4436660,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T14:23:23.0683530,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T14:23:26.4057460,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T14:24:00.5855980,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T14:35:40.4482740,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T14:40:07.6750460,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T14:40:40.7672780,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,3,0,0,0,0
2/26/2025,2025-02-26T14:48:14.3256180,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T14:51:11.1054570,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T14:51:28.4033870,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T14:51:35.8575430,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T14:52:01.0887880,14,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T15:02:24.4985920,15,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T15:13:56.4711720,15,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:18:59.6416270,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T16:19:01.3819290,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,3,0,0,0,0
2/26/2025,2025-02-26T16:19:03.4125300,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,4,0,0,0,0
2/26/2025,2025-02-26T16:19:04.6287380,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T16:19:05.7339300,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:19:05.9899580,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T16:19:05.9969280,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T16:19:06.1610070,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T16:19:06.6393130,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,1,0,0,0,0
2/26/2025,2025-02-26T16:20:38.7061390,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:20:59.6410820,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:23:12.5273520,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:23:52.2012570,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:23:53.4724660,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:23:54.7233830,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:23:55.8972360,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:23:56.3571280,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:23:57.3288350,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:24:02.0130470,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:24:05.7895780,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:24:07.3451670,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:24:08.5603460,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:24:18.6697330,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:24:19.8210020,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:24:27.6453910,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:24:33.7544650,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:27:04.8968050,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:27:11.7536090,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:31:27.6963840,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:31:41.8567710,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:32:10.0666600,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T16:45:58.5724860,16,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T18:14:45.6836050,18,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T18:14:58.8796750,18,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T18:25:10.8095210,18,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T18:25:10.8322830,18,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T18:25:35.6648720,18,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T18:28:55.3785010,18,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
2/26/2025,2025-02-26T18:56:02.7197280,18,12PM to 8PM,26,3,Wednesday,No,2,February,0,0,0,0,2,0,0,0,0
